Year,Stream,Subject_1,Grade_1,Subject_2,Grade_2,Subject_3,Grade_3,Z_Score,Island_Rank,District,Gen_Test,Sinhala/Tamil,English,Maths,Science,q1_science_tech,q2_healthcare,q3_design,q4_data,q5_business,q6_arts_culture,q7_nature_env,q8_hands_on,q9_innovation,q10_people_social,q11_urban_corporate,q12_flexible_path,Course,University,Uni Code,aptitude_required,University Selected
2024,Technology,Engineering Technology,A,ICT,A,Science for Technology,A,2.534,430,Matara,91,A,A,A,A,5,1,4,5,2,1,3,5,5,1,4,5,Engineering Technology,University of Kelaniya,102D,No,Yes
2024,Physical Science,Physics,B,Chemistry,A,Combined Mathematics,A,2.689,3123,Gampaha,92,A,A,A,A,5,1,4,5,2,1,1,5,4,1,4,5,Quantity Surveying,University of Moratuwa,011G,No,Yes
2024,Biological Science,Biology,C,Chemistry,B,Physics,S,0.102,1456,Batticaloa,58,B,C,C,B,3,3,2,2,2,1,3,3,2,3,3,3,Medical Laboratory Sciences,University of Ruhuna,052F,No,No
2024,Arts,Music (Western),A,Art,A,Drama & Theatre (English),B,1.978,4567,Colombo,91,B,A,B,A,2,2,5,3,4,5,2,3,5,5,3,5,Music,University of Sri Jayewardenepura,068C,Yes,Yes
2024,Physical Science,Physics,F,Chemistry,C,Combined Mathematics,C,-0.876,61234,Vavuniya,30,F,S,C,F,5,1,4,5,2,1,1,5,4,1,4,5,,,,,No
2024,Biological Science,Biology,A,Chemistry,A,Physics,A,2.712,345,Jaffna,98,A,A,A,A,5,5,1,4,1,1,4,2,5,1,2,4,Medicine,University of Jaffna,001E,No,Yes
2024,Arts,Visual Arts,A,Art,A,Dancing (Bharatha),A,1.934,1678,Batticaloa,93,B,A,C,B,1,1,5,1,3,5,4,4,5,5,1,5,Dance,Swamy Vipulananda Institute of Aesthetic Studies,069Y,Yes,Yes
2024,Commerce,Economics,F,Business Studies,C,Accounting,F,-0.987,68901,Mannar,24,F,S,C,F,1,1,2,5,5,2,1,4,5,4,5,4,,,,,No
2024,Technology,Bio Systems Technology,A,Science for Technology,A,ICT,A,2.567,1678,Monaragala,90,A,A,A,A,4,3,3,4,3,2,5,5,4,3,5,5,Green Technology,University of Ruhuna,095F,No,Yes
2024,Physical Science,Physics,A,Chemistry,A,Combined Mathematics,A,2.701,345,Colombo,96,A,A,A,A,5,1,5,5,1,1,1,5,5,1,5,4,Computer Science,UCSC,096T,No,Yes
2024,Biological Science,Biology,C,Chemistry,F,Physics,S,-0.789,58901,Mullaitivu,34,C,F,S,C,4,5,1,4,1,1,3,2,4,1,3,3,,,,,No
2024,Arts,Drama & Theatre (Sinhala),A,Art,A,Music (Western),B,1.967,2345,Colombo,93,B,A,B,A,1,1,5,1,2,5,4,5,5,5,1,5,Arts (SP) - Performing Arts,Sripalee Campus,041S,Yes,Yes
2024,Commerce,Accounting,B,Business Studies,B,Economics,C,0.098,8900,Kegalle,65,B,B,C,B,1,1,2,4,4,1,1,3,4,3,4,3,Commerce,University of Kelaniya,018D,No,No
2024,Technology,Information Technology (IT),A,Engineering Technology,A,Science for Technology,B,1.945,2340,Matale,89,A,A,B,A,5,1,4,5,2,1,3,5,5,1,4,4,Information Technology (IT),University of Moratuwa,026G,No,Yes
2024,Physical Science,Physics,A,Chemistry,A,Combined Mathematics,B,2.689,78,Kalutara,96,A,A,A,A,5,1,5,5,1,1,1,5,5,1,5,4,Engineering,University of Peradeniya,008B,No,Yes
2024,Biological Science,Biology,A,Chemistry,A,Physics,A,2.701,134,Trincomalee,96,A,A,A,A,5,5,1,4,1,1,4,2,5,1,2,4,Medicine,Eastern University,001H,No,Yes
2024,Arts,Art,A,Music (Carnatic),A,Drama & Theatre (Tamil),A,1.978,1890,Jaffna,94,B,A,C,B,1,1,5,1,3,5,4,4,5,5,1,5,Music,Swamy Vipulananda Institute of Aesthetic Studies,068Y,Yes,Yes
2024,Commerce,Economics,B,Business Studies,A,Accounting,A,2.412,1678,Kalutara,85,A,B,A,B,1,1,3,5,5,1,1,4,5,5,5,3,Financial Economics,University of Sri Jayewardenepura,131C,No,Yes
2024,Technology,Engineering Technology,C,ICT,F,Science for Technology,B,-0.123,67890,Puttalam,44,C,F,B,S,5,1,4,5,2,1,3,5,5,1,4,5,,,,,No
2024,Physical Science,Physics,A,Chemistry,A,Combined Mathematics,A,2.712,189,Matale,97,A,A,A,A,5,1,5,5,1,1,1,5,5,1,5,4,Landscape Architecture,University of Moratuwa,097G,Yes,Yes
2024,Biological Science,Biology,B,Chemistry,A,Physics,B,1.102,2345,Badulla,72,B,A,B,B,3,4,2,3,1,1,3,2,3,2,3,3,Animal Production and Food Technology,Uva Wellassa University,067U,No,No
2024,Arts,Visual & Technological Arts,A,Drama & Theatre (English),B,Art,A,1.876,2789,Trincomalee,88,B,A,B,B,2,1,5,1,2,5,4,4,4,4,2,5,Visual & Technological Arts,Swamy Vipulananda Institute of Aesthetic Studies,072Y,Yes,Yes
2024,Commerce,Business Statistics,B,Accounting,B,Economics,C,0.045,15000,Polonnaruwa,53,C,B,C,C,1,1,2,4,5,1,1,3,4,3,4,2,Commerce,University of Sri Jayewardenepura,018C,No,No
2024,Technology,Computer Science,A,Mathematics,A,Physics,B,2.601,410,Colombo,94,A,A,A,A,5,1,2,5,1,1,1,4,5,2,4,5,Software Engineering,University of Sri Jayewardenepura,099C,No,Yes
2024,Physical Science,Physics,A,Chemistry,B,Combined Mathematics,A,2.689,2345,Colombo,93,A,A,A,A,5,1,5,4,1,1,1,5,5,1,5,4,Fashion Design & Product Development,University of Moratuwa,034G,Yes,Yes
2024,Biological Science,Biology,A,Chemistry,A,Physics,B,2.701,789,Peradeniya,95,A,A,A,A,5,5,1,5,1,1,4,2,5,1,2,4,Medical Laboratory Sciences,University of Peradeniya,052B,No,Yes
2024,Arts,Physical Education,A,History,B,Political Science,C,1.878,5678,Sabaragamuwa,80,C,C,B,C,3,2,4,2,3,3,5,5,4,5,5,5,Sports Science & Management,Sabaragamuwa University,082L,Yes,Yes
2024,Commerce,Economics,F,Business Studies,C,Accounting,C,-0.432,78901,Colombo,29,F,S,C,F,1,1,2,5,5,2,1,4,5,4,5,4,,,,,No
2024,Technology,Information Systems,B,ICT,B,Computer Science,C,0.256,23456,Kurunegala,61,B,B,C,B,3,2,2,4,3,1,3,3,3,3,3,3,Information Systems,University of Sri Jayewardenepura,096C,No,No
2024,Physical Science,Physics,A,Chemistry,A,Combined Mathematics,B,2.667,1890,Gampaha,92,A,A,A,A,5,1,4,5,2,1,1,5,4,1,4,5,Quantity Surveying,University of Moratuwa,011G,No,Yes
2024,Biological Science,Biology,A,Chemistry,A,Physics,A,2.712,678,Jaffna,98,A,A,A,A,5,5,1,4,1,1,4,2,5,1,2,4,Medicine,South Eastern University of Sri Lanka,006J,No,Yes
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,Physical Science,Physics,A,Chemistry,A,Combined Mathematics,A,2.689,123,Colombo,97,A,A,A,A,5,1,5,5,1,1,1,5,5,1,5,4,Computer Science,University of Colombo School of Computing,012T,No,Yes
2024,Biological Science,Biology,A,Chemistry,A,Physics,A,2.701,456,Kandy,96,A,A,A,A,5,5,1,4,1,1,4,2,5,1,2,4,Medicine,University of Peradeniya,001B,No,Yes
2024,Arts,Art,A,Music (Western),A,Drama & Theatre (English),A,1.978,1890,Jaffna,93,B,A,B,A,2,2,5,3,2,5,2,3,5,5,3,5,Film & Television Studies,University of Kelaniya,100D,Yes,Yes
2024,Commerce,Economics,A,Business Studies,A,Accounting,A,2.456,2345,Galle,88,A,A,A,A,1,1,1,5,5,1,1,4,5,5,5,4,Banking and Insurance,University of Vavuniya,133R,No,Yes
2024,Technology,Engineering Technology,A,ICT,A,Science for Technology,A,2.534,1890,Matara,91,A,A,A,A,5,1,4,5,2,1,3,5,5,1,4,5,Engineering Technology,University of Kelaniya,102D,No,Yes
2024,Physical Science,Physics,B,Chemistry,A,Combined Mathematics,A,2.667,3123,Gampaha,92,A,A,A,A,5,1,4,5,2,1,1,5,4,1,4,5,Quantity Surveying,University of Moratuwa,011G,No,Yes
2024,Biological Science,Biology,C,Chemistry,B,Physics,S,0.102,1456,Batticaloa,58,B,C,C,B,3,3,2,2,2,1,3,3,2,3,3,3,Medical Laboratory Sciences,University of Ruhuna,052F,No,No
2024,Arts,Music (Western),A,Art,A,Drama & Theatre (English),B,1.978,4567,Colombo,91,B,A,B,A,2,2,5,3,4,5,2,3,5,5,3,5,Music,University of Sri Jayewardenepura,068C,Yes,Yes
2024,Physical Science,Physics,F,Chemistry,C,Combined Mathematics,C,-0.876,61234,Vavuniya,30,F,S,C,F,5,1,4,5,2,1,1,5,4,1,4,5,,,,,No
2024,Biological Science,Biology,A,Chemistry,A,Physics,A,2.712,345,Jaffna,98,A,A,A,A,5,5,1,4,1,1,4,2,5,1,2,4,Medicine,University of Jaffna,001E,No,Yes
2024,Arts,Visual Arts,A,Art,A,Dancing (Bharatha),A,1.934,1678,Batticaloa,93,B,A,C,B,1,1,5,1,3,5,4,4,5,5,1,5,Dance,Swamy Vipulananda Institute of Aesthetic Studies,069Y,Yes,Yes
2024,Commerce,Economics,F,Business Studies,C,Accounting,F,-0.987,68901,Mannar,24,F,S,C,F,1,1,2,5,5,2,1,4,5,4,5,4,,,,,No
2024,Technology,Bio Systems Technology,A,Science for Technology,A,ICT,A,2.567,1678,Monaragala,90,A,A,A,A,4,3,3,4,3,2,5,5,4,3,5,5,Green Technology,University of Ruhuna,095F,No,Yes
2024,Physical Science,Physics,A,Chemistry,A,Combined Mathematics,A,2.701,345,Colombo,96,A,A,A,A,5,1,5,5,1,1,1,5,5,1,5,4,Computer Science,University of Colombo School of Computing,012T,No,Yes
2024,Biological Science,Biology,C,Chemistry,F,Physics,S,-0.789,58901,Mullaitivu,34,C,F,S,C,4,5,1,4,1,1,3,2,4,1,3,3,,,,,No
2024,Arts,Drama & Theatre (Sinhala),A,Art,A,Music (Western),B,1.967,2345,Colombo,93,B,A,B,A,1,1,5,1,2,5,4,5,5,5,1,5,Arts (SP) - Performing Arts,Sripalee Campus,041S,Yes,Yes
2024,Commerce,Accounting,B,Business Studies,B,Economics,C,0.098,8900,Kegalle,65,B,B,C,B,1,1,2,4,4,1,1,3,4,3,4,3,Commerce,University of Kelaniya,018D,No,No
2024,Technology,Information Technology (IT),A,Engineering Technology,A,Science for Technology,B,1.945,2340,Matale,89,A,A,B,A,5,1,4,5,2,1,3,5,5,1,4,4,Information Technology (IT),University of Moratuwa,026G,No,Yes
2024,Physical Science,Physics,A,Chemistry,A,Combined Mathematics,B,2.689,78,Kalutara,96,A,A,A,A,5,1,5,5,1,1,1,5,5,1,5,4,Engineering,University of Peradeniya,008B,No,Yes
2024,Biological Science,Biology,A,Chemistry,A,Physics,A,2.701,134,Trincomalee,96,A,A,A,A,5,5,1,4,1,1,4,2,5,1,2,4,Medicine,Eastern University,001H,No,Yes
2024,Arts,Art,A,Music (Carnatic),A,Drama & Theatre (Tamil),A,1.978,1890,Jaffna,94,B,A,C,B,1,1,5,1,3,5,4,4,5,5,1,5,Music,Swamy Vipulananda Institute of Aesthetic Studies,068Y,Yes,Yes
2024,Commerce,Economics,B,Business Studies,A,Accounting,A,2.412,1678,Kalutara,85,A,B,A,B,1,1,3,5,5,1,1,4,5,5,5,3,Financial Economics,University of Sri Jayewardenepura,131C,No,Yes
2024,Technology,Engineering Technology,C,ICT,F,Science for Technology,B,-0.123,67890,Puttalam,44,C,F,B,S,5,1,4,5,2,1,3,5,5,1,4,5,,,,,No
2024,Physical Science,Physics,A,Chemistry,A,Combined Mathematics,A,2.712,189,Matale,97,A,A,A,A,5,1,5,5,1,1,1,5,5,1,5,4,Landscape Architecture,University of Moratuwa,097G,Yes,Yes
2024,Biological Science,Biology,B,Chemistry,A,Physics,B,1.102,2345,Badulla,72,B,A,B,B,3,4,2,3,1,1,3,2,3,2,3,3,Animal Production and Food Technology,Uva Wellassa University,067U,No,No
2024,Arts,Visual & Technological Arts,A,Drama & Theatre (English),B,Art,A,1.876,2789,Trincomalee,88,B,A,B,B,2,1,5,1,2,5,4,4,4,4,2,5,Visual & Technological Arts,Swamy Vipulananda Institute of Aesthetic Studies,072Y,Yes,Yes
2024,Commerce,Business Statistics,B,Accounting,B,Economics,C,0.045,15000,Polonnaruwa,53,C,B,C,C,1,1,2,4,5,1,1,3,4,3,4,2,Commerce,University of Sri Jayewardenepura,018C,No,No
2024,Technology,Computer Science,A,Mathematics,A,Physics,B,2.601,410,Colombo,94,A,A,A,A,5,1,2,5,1,1,1,4,5,2,4,5,Software Engineering,University of Sri Jayewardenepura,099C,No,Yes
2024,Physical Science,Physics,A,Chemistry,B,Combined Mathematics,A,2.689,2345,Colombo,93,A,A,A,A,5,1,5,4,1,1,1,5,5,1,5,4,Fashion Design & Product Development,University of Moratuwa,034G,Yes,Yes
2024,Biological Science,Biology,A,Chemistry,A,Physics,B,2.701,789,Peradeniya,95,A,A,A,A,5,5,1,5,1,1,4,2,5,1,2,4,Medical Laboratory Sciences,University of Peradeniya,052B,No,Yes
2024,Arts,Physical Education,A,History,B,Political Science,C,1.878,5678,Sabaragamuwa,80,C,C,B,C,3,2,4,2,3,3,5,5,4,5,5,5,Sports Science & Management,Sabaragamuwa University,082L,Yes,Yes
2024,Commerce,Economics,F,Business Studies,C,Accounting,C,-0.432,78901,Colombo,29,F,S,C,F,1,1,2,5,5,2,1,4,5,4,5,4,,,,,No
2024,Technology,Information Systems,B,ICT,B,Computer Science,C,0.256,23456,Kurunegala,61,B,B,C,B,3,2,2,4,3,1,3,3,3,3,3,3,Information Systems,University of Sri Jayewardenepura,096C,No,No
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,Physical Science,Physics,A,Chemistry,A,Combined Mathematics,A,2.689,123,Colombo,97,A,A,A,A,5,1,5,5,1,1,1,5,5,1,5,4,Computer Science,University of Colombo School of Computing,012T,No,Yes
2024,Physical Science,Physics,A,Chemistry,A,Combined Mathematics,B,2.645,345,Gampaha,95,A,A,A,A,5,1,5,5,1,1,1,5,5,1,5,4,Engineering,University of Moratuwa,008G,No,Yes
2024,Physical Science,Physics,A,Chemistry,A,Combined Mathematics,C,2.578,567,Kalutara,92,A,A,A,A,5,1,4,5,1,1,1,5,5,1,4,4,Electrical & Electronic Engineering,University of Moratuwa,009G,No,Yes
2024,Physical Science,Physics,A,Chemistry,B,Combined Mathematics,A,2.612,234,Matale,94,A,A,A,A,5,1,5,5,2,1,1,5,4,1,5,4,Civil Engineering,University of Peradeniya,007B,No,Yes
2024,Physical Science,Physics,B,Chemistry,A,Combined Mathematics,A,2.598,678,Colombo,93,A,A,A,A,5,1,5,4,1,1,1,5,5,1,5,4,Mechanical Engineering,University of Moratuwa,006G,No,Yes
2024,Physical Science,Physics,A,Chemistry,B,Combined Mathematics,B,2.564,890,Gampaha,91,A,A,A,A,5,1,4,5,2,1,1,5,4,1,4,4,Electronic & Telecommunication Eng.,University of Moratuwa,010G,No,Yes
2024,Physical Science,Physics,A,Chemistry,C,Combined Mathematics,A,2.501,345,Matara,90,A,A,A,A,5,1,4,4,1,1,1,5,5,1,4,4,Computer Engineering,University of Moratuwa,011G,No,Yes
2024,Physical Science,Physics,B,Chemistry,B,Combined Mathematics,B,2.478,456,Kandy,89,A,A,A,A,5,1,4,4,2,1,1,4,5,1,4,4,Industrial Engineering,University of Moratuwa,012G,No,Yes
2024,Physical Science,Physics,C,Chemistry,A,Combined Mathematics,A,2.432,567,Colombo,88,A,A,A,A,4,1,4,4,2,1,1,4,4,1,4,4,Chemical & Process Engineering,University of Moratuwa,013G,No,Yes
2024,Physical Science,Physics,B,Chemistry,A,Combined Mathematics,B,2.401,678,Galle,87,A,A,A,A,4,1,4,4,2,1,1,4,4,1,4,4,Material Science & Engineering,University of Moratuwa,014G,No,Yes
2024,Physical Science,Physics,A,Chemistry,B,Combined Mathematics,C,2.378,789,Kalutara,86,A,A,A,A,5,1,4,3,2,1,1,4,4,1,4,4,Mechatronics Engineering,University of Moratuwa,015G,No,Yes
2024,Biological Science,Biology,A,Chemistry,A,Physics,A,2.701,345,Jaffna,98,A,A,A,A,5,5,1,4,1,1,4,2,5,1,2,4,Medicine,University of Jaffna,001E,No,Yes
2024,Biological Science,Biology,A,Chemistry,A,Physics,B,2.645,456,Kandy,96,A,A,A,A,5,5,1,4,1,1,4,2,5,1,2,4,Medicine,University of Peradeniya,001B,No,Yes
2024,Biological Science,Biology,B,Chemistry,A,Physics,A,2.612,567,Colombo,94,A,A,A,A,5,4,1,4,1,1,4,2,5,1,2,4,Medical Laboratory Sciences,University of Peradeniya,052B,No,Yes
2024,Biological Science,Biology,A,Chemistry,B,Physics,A,2.598,678,Matara,93,A,A,A,A,5,5,1,4,2,1,4,2,5,1,2,4,Pharmacy,University of Colombo,051A,No,Yes
2024,Biological Science,Biology,A,Chemistry,A,Physics,C,2.564,789,Galle,91,A,A,A,A,5,5,1,3,1,1,4,2,5,1,2,4,Nursing,University of Peradeniya,053B,No,Yes
2024,Biological Science,Biology,B,Chemistry,B,Physics,B,2.501,890,Trincomalee,90,A,A,A,A,4,4,1,3,2,1,4,2,4,1,2,4,Speech & Language Therapy,University of Kelaniya,054D,No,Yes
2024,Biological Science,Biology,A,Chemistry,C,Physics,B,2.478,901,Matale,89,A,A,A,A,4,5,1,3,2,1,4,2,4,1,2,4,Medical Laboratory Sciences,University of Ruhuna,052F,No,Yes
2024,Biological Science,Biology,A,Chemistry,A,Physics,B,2.432,912,Kegalle,88,A,A,A,A,5,5,1,4,1,1,4,2,5,1,2,4,Medicine,University of Sri Jayewardenepura,001C,No,Yes
2024,Arts,Art,A,Music (Western),A,Drama & Theatre (English),A,1.978,1890,Jaffna,93,B,A,B,A,2,2,5,3,2,5,2,3,5,5,3,5,Film & Television Studies,University of Kelaniya,100D,Yes,Yes
2024,Arts,Art,A,Music (Carnatic),A,Drama & Theatre (Tamil),A,1.934,1678,Batticaloa,93,B,A,C,B,1,1,5,1,3,5,4,4,5,5,1,5,Music,Swamy Vipulananda Institute of Aesthetic Studies,068Y,Yes,Yes
2024,Arts,Visual Arts,A,Dance,A,Drama & Theatre (English),B,1.967,1456,Jaffna,91,B,A,B,A,2,2,5,3,2,5,2,3,5,5,3,5,Performing Arts,University of Jaffna,041E,Yes,Yes
2024,Arts,Drama & Theatre (Sinhala),A,History,A,Political Science,B,1.945,1678,Kandy,89,B,A,B,A,2,2,4,3,3,5,2,3,5,5,3,4,Theatre & Drama Studies,University of Peradeniya,042B,Yes,Yes
2024,Arts,Music (Western),A,Art,A,Drama & Theatre (English),B,1.978,2345,Colombo,91,B,A,B,A,2,2,5,3,4,5,2,3,5,5,3,5,Music,University of Sri Jayewardenepura,068C,Yes,Yes
2024,Commerce,Economics,A,Business Studies,A,Accounting,A,2.456,2345,Galle,88,A,A,A,A,1,1,1,5,5,1,1,4,5,5,5,4,Banking and Insurance,University of Vavuniya,133R,No,Yes
2024,Commerce,Accounting,A,Business Studies,B,Economics,B,2.412,1678,Kalutara,85,A,A,A,A,1,1,2,5,5,1,1,4,5,5,5,3,Financial Economics,University of Sri Jayewardenepura,131C,No,Yes
2024,Commerce,Accounting,B,Business Studies,A,Economics,A,2.412,1456,Gampaha,86,A,A,A,A,1,1,2,5,5,1,1,4,5,5,5,3,Accounting & Finance,University of Colombo,018A,No,Yes
2024,Commerce,Economics,B,Accounting,A,Business Studies,B,2.378,1345,Colombo,83,A,A,A,A,1,1,2,5,5,1,1,4,5,5,5,3,Business Administration,University of Kelaniya,019D,No,Yes
2024,Commerce,Accounting,C,Business Studies,B,Economics,C,2.345,1234,Trincomalee,80,B,B,C,B,1,1,2,4,4,1,1,3,4,3,4,2,Business Information Systems,University of Colombo,020A,No,Yes
2024,Commerce,Economics,A,Accounting,A,Business Studies,A,2.412,1123,Polonnaruwa,88,A,A,A,A,1,1,1,5,5,1,1,4,5,5,5,4,Accounting & Finance,University of Peradeniya,018B,No,Yes
2024,Technology,Engineering Technology,A,ICT,A,Science for Technology,A,2.534,1890,Matara,91,A,A,A,A,5,1,4,5,2,1,3,5,5,1,4,5,Engineering Technology,University of Kelaniya,102D,No,Yes
2024,Technology,Information Technology (IT),A,Engineering Technology,A,Science for Technology,B,1.945,2340,Matale,89,A,A,B,A,5,1,4,5,2,1,3,5,5,1,4,4,Information Technology (IT),University of Moratuwa,026G,No,Yes
2024,Technology,Computer Science,A,Mathematics,A,Physics,B,2.601,410,Colombo,94,A,A,A,A,5,1,2,5,1,1,1,4,5,2,4,5,Software Engineering,University of Sri Jayewardenepura,099C,No,Yes
2024,Technology,Bio Systems Technology,A,Science for Technology,A,ICT,A,2.567,1678,Monaragala,90,A,A,A,A,4,3,3,4,3,2,5,5,4,3,5,5,Green Technology,University of Ruhuna,095F,No,Yes
2024,Technology,Engineering Technology,B,ICT,A,Science for Technology,B,2.432,1789,Kurunegala,88,A,A,A,A,4,3,3,4,3,2,4,5,4,3,5,4,Robotics & Automation,University of Moratuwa,096G,No,Yes
2024,Technology,Information Systems,B,ICT,B,Computer Science,C,0.256,23456,Kurunegala,61,B,B,C,B,3,2,2,4,3,1,3,3,3,3,3,3,Information Systems,University of Sri Jayewardenepura,096C,No,No
2024,Technology,Computer Engineering,A,Mathematics,B,Physics,A,2.512,2345,Gampaha,90,A,A,A,A,5,1,2,5,1,1,1,4,5,2,4,5,Computer Engineering,University of Moratuwa,011G,No,Yes
2024,Technology,Information Technology (IT),A,ICT,A,Engineering Technology,B,2.478,2456,Colombo,89,A,A,A,A,5,1,2,5,1,1,1,4,5,2,4,4,Information Technology (IT),University of Moratuwa,026G,No,Yes
2024,Technology,Engineering Technology,C,ICT,B,Science for Technology,B,2.401,2567,Matara,87,A,A,A,A,4,3,3,4,3,2,3,4,4,3,4,4,Engineering Technology,University of Kelaniya,102D,No,Yes
2024,Technology,Computer Science,B,Mathematics,B,Physics,B,2.378,2678,Kandy,86,A,A,A,A,4,3,2,4,3,2,3,4,3,3,4,4,Software Engineering,University of Sri Jayewardenepura,099C,No,Yes
2024,Technology,Bio Systems Technology,B,Science for Technology,B,ICT,A,2.345,2789,Monaragala,85,A,A,A,A,3,3,3,4,3,2,3,4,4,3,4,4,Green Technology,University of Ruhuna,095F,No,Yes
2024,Technology,Engineering Technology,A,ICT,B,Science for Technology,A,2.312,2890,Matale,84,A,A,A,A,4,3,3,4,3,2,3,5,4,3,5,4,Robotics & Automation,University of Moratuwa,096G,No,Yes
2024,Technology,Computer Engineering,B,Mathematics,A,Physics,B,2.289,2901,Kalutara,83,A,A,A,A,4,2,2,4,2,2,3,4,3,3,4,4,Computer Engineering,University of Moratuwa,011G,No,Yes
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,Physical Science,Physics,B,Chemistry,B,Combined Mathematics,C,2.265,3010,Colombo,82,A,A,A,A,4,1,3,4,2,1,2,4,4,1,4,4,Civil Engineering,University of Moratuwa,007G,No,Yes
2024,Physical Science,Physics,C,Chemistry,A,Combined Mathematics,B,2.245,3123,Gampaha,81,A,A,A,A,3,1,3,4,2,1,2,4,3,1,3,4,Mechanical Engineering,University of Moratuwa,006G,No,Yes
2024,Physical Science,Physics,B,Chemistry,C,Combined Mathematics,A,2.201,3234,Kalutara,80,A,A,A,A,3,1,3,3,2,1,2,4,3,1,3,4,Electrical & Electronic Engineering,University of Moratuwa,009G,No,Yes
2024,Physical Science,Physics,C,Chemistry,B,Combined Mathematics,B,2.178,3345,Matara,79,A,A,A,A,3,1,3,3,2,1,2,4,3,1,3,3,Electronic & Telecommunication Eng.,University of Moratuwa,010G,No,Yes
2024,Physical Science,Physics,B,Chemistry,A,Combined Mathematics,C,2.145,3456,Kandy,78,A,A,A,A,4,1,3,3,2,1,2,4,3,1,3,3,Computer Engineering,University of Moratuwa,011G,No,Yes
2024,Physical Science,Physics,C,Chemistry,C,Combined Mathematics,A,2.112,3567,Colombo,77,A,A,A,A,3,1,3,2,2,1,2,3,3,1,3,3,Industrial Engineering,University of Moratuwa,012G,No,Yes
2024,Physical Science,Physics,B,Chemistry,B,Combined Mathematics,B,2.078,3678,Galle,76,A,A,A,A,3,1,3,2,2,1,2,3,3,1,3,3,Chemical & Process Engineering,University of Moratuwa,013G,No,Yes
2024,Physical Science,Physics,C,Chemistry,A,Combined Mathematics,C,2.045,3789,Matale,75,A,A,A,A,3,1,3,2,2,1,2,3,3,1,3,3,Material Science & Engineering,University of Moratuwa,014G,No,Yes
2024,Physical Science,Physics,B,Chemistry,C,Combined Mathematics,B,2.012,3890,Kegalle,74,A,A,A,A,3,1,2,2,2,1,2,3,3,1,3,3,Mechatronics Engineering,University of Moratuwa,015G,No,Yes
2024,Biological Science,Biology,B,Chemistry,B,Physics,C,2.001,4001,Jaffna,73,A,A,A,A,4,4,1,2,2,1,2,2,4,1,2,3,Medical Laboratory Sciences,University of Peradeniya,052B,No,Yes
2024,Biological Science,Biology,C,Chemistry,A,Physics,B,1.978,4123,Kandy,72,A,A,A,A,4,4,1,2,2,1,2,2,4,1,2,3,Pharmacy,University of Colombo,051A,No,Yes
2024,Biological Science,Biology,B,Chemistry,C,Physics,B,1.945,4234,Colombo,71,A,A,A,A,3,4,1,2,2,1,2,2,4,1,2,3,Nursing,University of Peradeniya,053B,No,Yes
2024,Biological Science,Biology,C,Chemistry,B,Physics,C,1.912,4345,Matara,70,A,A,A,A,3,4,1,1,2,1,2,2,3,1,2,3,Speech & Language Therapy,University of Kelaniya,054D,No,Yes
2024,Biological Science,Biology,B,Chemistry,B,Physics,B,1.878,4456,Trincomalee,69,A,A,A,A,3,4,1,1,2,1,2,2,3,1,2,3,Medical Laboratory Sciences,University of Ruhuna,052F,No,Yes
2024,Arts,Art,B,Music (Western),A,Drama & Theatre (English),B,1.845,4567,Jaffna,68,B,A,B,A,2,2,4,2,2,4,2,3,4,4,2,4,Film & Television Studies,University of Kelaniya,100D,Yes,Yes
2024,Arts,Art,C,Music (Carnatic),B,Drama & Theatre (Tamil),B,1.812,4678,Batticaloa,67,B,A,C,B,1,1,4,1,3,4,3,4,4,4,1,4,Music,Swamy Vipulananda Institute of Aesthetic Studies,068Y,Yes,Yes
2024,Arts,Visual Arts,B,Dance,B,Drama & Theatre (English),C,1.789,4789,Jaffna,66,B,A,B,B,2,2,4,2,2,4,2,3,4,4,2,4,Performing Arts,University of Jaffna,041E,Yes,Yes
2024,Arts,Drama & Theatre (Sinhala),B,History,B,Political Science,C,1.756,4890,Kandy,65,B,A,B,A,2,2,3,2,3,4,2,3,4,4,2,3,Theatre & Drama Studies,University of Peradeniya,042B,Yes,Yes
2024,Arts,Music (Western),B,Art,B,Drama & Theatre (English),C,1.734,4901,Colombo,64,B,A,B,A,2,2,4,2,3,4,2,3,4,4,2,4,Music,University of Sri Jayewardenepura,068C,Yes,Yes
2024,Commerce,Economics,B,Business Studies,B,Accounting,B,2.245,5012,Galle,63,A,A,A,A,1,1,1,4,4,1,1,3,4,4,4,3,Banking and Insurance,University of Vavuniya,133R,No,Yes
2024,Commerce,Accounting,B,Business Studies,C,Economics,C,2.212,5123,Kalutara,62,A,A,A,A,1,1,2,4,4,1,1,3,4,4,4,3,Financial Economics,University of Sri Jayewardenepura,131C,No,Yes
2024,Commerce,Accounting,C,Business Studies,B,Economics,B,2.178,5234,Gampaha,61,A,A,A,A,1,1,2,4,4,1,1,3,4,4,4,2,Accounting & Finance,University of Colombo,018A,No,Yes
